Date-Time,Focal,Weather,Temperature (F),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),1,2,3,4,5,6,7,8,DEL 1,DEL 2,DEL 3,DEL 4,DEL 5,DEL 6,DEL 7,DEL 8,CBR 1,CBR 2,CBR 3,CBR 4,CBR 5,CBR 6,CBR 7,CBR 8,PHA 1,PHA 2,PHA 3,PHA 4,PHA 5,PHA 6,PHA 7,PHA 8,LAU 1,LAU 2,LAU 3,LAU 4,LAU 5,LAU 6,LAU 7,LAU 8,JJO 1,JJO 2,JJO 3,JJO 4,JJO 5,JJO 6,JJO 7,JJO 8,Notes,Added Time,Referrer Name,Task Owner
05/20/2026 10:41 AM,Janis Joplin,Sunny,80,123,128,Stress-Related - Self-groom,,128,139,Stress-Related - Vigilance,,139,145,Stress-Related - Self-groom,,405,521,Affiliative - Mutual grooming,Janis Joplin,405,846,Affiliative - Contact sit,Laurel,521,846,Affiliative - Give grooming,Laurel,846,901,Stress-Related - Self-groom,,1008,1015,Stress-Related - Self-groom,,1124,1205,Stress-Related - Vigilance,,1455,1500,Affiliative - Greet,Laurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Social,Social,Social,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,05/20/2026 11:47:51,,methall@wisc.edu
05/20/2026 10:25 AM,Laurel,Sunny,80,0,222,Stress-Related - Vigilance,,253,438,Stress-Related - Vigilance,,452,558,Stress-Related - Vigilance,,656,712,Stress-Related - Self-groom,,723,750,Stress-Related - Self-groom,,750,824,Stress-Related - Vigilance,,824,828,Stress-Related - Self-groom,,828,850,Stress-Related - Vigilance,,850,858,Stress-Related - Self-groom,,1450,1452,Stress-Related - Self-groom,,1452,1500,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Other,Rest,Other,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,05/20/2026 11:47:49,,methall@wisc.edu
05/18/2026 02:08 PM,Delilah,Sunny,85,0,12,Stress-Related - Vigilance,,12,17,Stress-Related - Self-scratch,,17,115,Stress-Related - Vigilance,,215,220,Stress-Related - Self-groom,,220,240,Affiliative - Give grooming,Pearl Hart,321,343,Stress-Related - Self-groom,,418,430,Stress-Related - Vigilance,,505,520,Stress-Related - Vigilance,,709,712,Stress-Related - Self-scratch,,949,957,Stress-Related - Self-scratch,,957,1007,Stress-Related - Self-groom,,1128,1134,Stress-Related - Vigilance,,1211,1216,Stress-Related - Self-scratch,,1216,1231,Stress-Related - Self-groom,,1430,1441,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Social,Locomotion,Locomotion,Rest,Rest,Rest,Locomotion,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Over 5 m,2-5 m,Less than 2 m,Body contact,2-5 m,Over 5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Less than 2 m,Less than 2 m,Over 5 m,Less than 2 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,2-5 m,2-5 m,Over 5 m,,05/18/2026 15:06:47,,methall@wisc.edu
05/18/2026 01:52 PM,Laurel,Sunny,85,58,106,Stress-Related - Vigilance,,115,122,Stress-Related - Self-groom,,122,137,Stress-Related - Vigilance,,140,1050,Stress-Related - Self-groom,,245,255,Stress-Related - Self-groom,,255,300,Stress-Related - Yawn,,455,503,Stress-Related - Self-groom,,503,519,Stress-Related - Vigilance,,850,903,Stress-Related - Self-groom,,903,925,Stress-Related - Vigilance,,930,933,Stress-Related - Yawn,,933,955,Stress-Related - Vigilance,,1001,1209,Affiliative - Give grooming,Delilah,1243,1402,Affiliative - Contact sit,Delilah,1243,1357,Affiliative - Receive grooming,Delilah,1336,1402,Affiliative - Receive grooming,Janis Joplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Social,Social,Locomotion,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,,05/18/2026 15:06:46,,methall@wisc.edu
05/18/2026 01:36 PM,Pearl Hart,Sunny,85,42,105,Stress-Related - Vigilance,,105,126,Stress-Related - Self-groom,,137,144,Stress-Related - Self-scratch,,158,214,Stress-Related - Self-groom,,224,234,Stress-Related - Self-groom,,243,317,Affiliative - Mutual grooming,Charlie Brown,243,745,Affiliative - Contact sit,Charlie Brown,317,332,Affiliative - Receive grooming,Charlie Brown,349,449,Affiliative - Mutual grooming,Charlie Brown,449,734,Stress-Related - Self-groom,,750,915,Affiliative - Contact sit,Janis Joplin,750,843,Affiliative - Give grooming,Janis Joplin,857,911,Affiliative - Receive grooming,Janis Joplin,857,915,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Social,Social,Other,Social,Rest,Rest,Rest,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Body contact,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,,05/18/2026 15:06:45,,methall@wisc.edu
05/18/2026 01:21 PM,Janis Joplin,Sunny,85,0,226,Affiliative - Contact sit,Pearl Hart,223,226,Stress-Related - Self-groom,,226,228,Agonistic - Displace,Laurel,615,632,Stress-Related - Self-groom,,638,1500,Affiliative - Contact sit,Laurel,638,708,Affiliative - Mutual grooming,Laurel,720,727,Stress-Related - Self-groom,,727,753,Stress-Related - Vigilance,,1430,1448,Affiliative - Receive grooming,Laurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Body contact,Body contact,,,,,,,,,,05/18/2026 15:06:43,,methall@wisc.edu
05/18/2026 11:00 AM,Laurel,Sunny,80,10,46,Stress-Related - Self-groom,,100,110,Stress-Related - Vigilance,,808,828,Stress-Related - Vigilance,,918,922,Stress-Related - Self-groom,,1006,1027,Stress-Related - Vigilance,,1210,1221,Stress-Related - Self-groom,,1221,1237,Stress-Related - Vigilance,,1237,1250,Stress-Related - Self-groom,,1251,1321,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,05/18/2026 12:08:13,,methall@wisc.edu
05/18/2026 10:44 AM,Janis Joplin,Sunny,80,0,1500,Affiliative - Contact sit,Pearl Hart,334,357,Stress-Related - Self-groom,,702,732,Affiliative - Give grooming,Pearl Hart,732,806,Affiliative - Receive grooming,Pearl Hart,1101,1106,Stress-Related - Vigilance,,1111,1115,Stress-Related - Vigilance,,1358,1405,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Other,Rest,Social,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,,,,,,,,,,05/18/2026 12:08:12,,methall@wisc.edu
05/18/2026 10:29 AM,Pearl Hart,Sunny,78,0,19,Stress-Related - Self-groom,,32,47,Stress-Related - Vigilance,,47,53,Stress-Related - Self-scratch,,53,246,Affiliative - Contact sit,Charlie Brown,53,232,Affiliative - Mutual grooming,Charlie Brown,300,304,Stress-Related - Self-scratch,,352,406,Stress-Related - Self-groom,,406,500,Stress-Related - Self-groom,,556,613,Affiliative - Mutual grooming,Janis Joplin,556,1500,Affiliative - Contact sit,Janis Joplin,818,825,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Social,Social,Other,Other,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,Less than 2 m,Body contact,Body contact,Body contact,Body contact,Body contact,,05/18/2026 12:08:10,,methall@wisc.edu
05/18/2026 10:05 AM,Delilah,Sunny,78,649,1302,Affiliative - Contact sit,Laurel,713,724,Stress-Related - Self-groom,,732,744,Stress-Related - Self-groom,,744,756,Stress-Related - Vigilance,,756,849,Stress-Related - Self-groom,,849,900,Affiliative - Mutual grooming,Laurel,916,1030,Affiliative - Mutual grooming,Laurel,1030,1104,Affiliative - Give grooming,Laurel,1040,1500,Affiliative - Contact sit,Pearl Hart,1126,1302,Affiliative - Give grooming,Laurel,1316,1330,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Other,Social,Social,Rest,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Less than 2 m,2-5 m,2-5 m,Body contact,Body contact,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,Body contact,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,,05/18/2026 12:08:08,,methall@wisc.edu
